Изображение;Цена;Марка;Модель;Страна марки;Страна сборки;Комплектация;Кузов;Места;Объём багажника;Длина;Ширина;Высота;Клиренс;Высота кузова;Безопасность;Двери;Топливо;Мощность;Разгон;Средний расход;Объём двигателя;Коробка;Привод;Круиз-контроль;Камеры;Сидения с подогревом (основные);Обогрев руля
Изображение;Дробное;Название;Название;Выбор;Выбор;Выбор;Выбор;Выбор;Целое;Целое;Целое;Целое;Целое;Целое;Выбор;Выбор;Выбор;Целое;Дробное;Дробное;Дробное;Выбор;Выбор;Выбор;Выбор;Выбор;Выбор
;₽;;;;;;;;л;мм;мм;мм;мм;мм;из 5;;;л.с.;с;л/100км;л;;;;;;
https://images.lexus-europe.com/ru/RX/RX%20300%20AWD/Executive/width/740/height/340/scale-mode/0/padding/0,0/day-exterior-4_1J7.png;4370000;Lexus;RX 300 AWD;Япония;Япония;F SPORT;Кроссовер;5;506;4890;1895;1710;200;1510;5;5;95;238;9,5;7,9;2;АКПП;Полный;Обычный;Заднего вида;Все;Есть
https://images.lexus-europe.com/ru/RX/RX%20300%20AWD/Executive/width/740/height/340/scale-mode/0/padding/0,0/day-exterior-4_1J7.png;4605000;Lexus;RX 300 AWD;Япония;Япония;Luxury;Кроссовер;5;506;4890;1895;1710;200;1510;5;5;95;238;9,5;7,9;2;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24234/c/photos/fullsize/lexus/rx350/lexus_rx350_897844.jpg;4373000;Lexus;RX 350 AWD;Япония;Япония;Premium;Кроссовер;5;506;4890;1895;1705;200;1505;5;5;95;299;8,2;9;3,5;АКПП;Полный;Обычный;Заднего вида;Все;Есть
https://s.auto.drom.ru/i24234/c/photos/fullsize/lexus/rx350/lexus_rx350_897844.jpg;4795000;Lexus;RX 350 AWD;Япония;Япония;F SPORT;Кроссовер;5;506;4890;1895;1705;200;1505;5;5;95;299;8,2;9;3,5;АКПП;Полный;Обычный;Заднего вида;Все;Есть
https://s.auto.drom.ru/i24234/c/photos/fullsize/lexus/rx350/lexus_rx350_897844.jpg;5036000;Lexus;RX 350 AWD;Япония;Япония;Luxury;Кроссовер;5;506;4890;1895;1705;200;1505;5;5;95;299;8,2;9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24207/c/photos/fullsize/lexus/rx450h/lexus_rx450h_691732.jpg;5826000;Lexus;RX 450h;Япония;Япония;Luxury;Кроссовер;5;506;4890;1895;1705;200;1505;5;5;95;262;7,7;5,3;3,5;Вариатор;Полный;Адаптивный;Круговой обзор;Все;Есть
https://images.lexus-europe.com/ru/RX/RX%20300%20AWD/Executive/width/740/height/340/scale-mode/0/padding/0,0/day-exterior-4_1J7.png;3565000;Lexus;RX 300;Япония;Япония;Executive;Кроссовер;5;506;4890;1895;1705;200;1505;5;5;95;238;9,2;7,8;2;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.major-auto.ru/images/models/lexus/rx%20l%20restyle/26407/26407_medium.jpg;4512000;Lexus;RX 350L AWD;Япония;Япония;Premium;Кроссовер;7;591;5000;1895;1720;200;1520;5;5;95;294;8,1;10,2;3,5;АКПП;Полный;Обычный;Заднего вида;Все;Есть
https://www.major-auto.ru/images/models/lexus/rx%20l%20restyle/26407/26407_medium.jpg;5293000;Lexus;RX 350L AWD;Япония;Япония;Luxury;Кроссовер;7;591;5000;1895;1720;200;1520;5;5;95;294;8,1;10,2;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://autoreview.ru/images/Article/1681/Article_168113_860_575.jpg;4758000;Lexus;GX 460;Япония;Япония;Executive 5;Внедорожник;5;621;4880;1885;1885;175;1710;н/д;5;95;296;8,3;12,8;4,6;АКПП;Полный;Обычный;Заднего вида;Передние;Есть
https://autoreview.ru/images/Article/1681/Article_168113_860_575.jpg;4861000;Lexus;GX 460;Япония;Япония;Executive Sport 5;Внедорожник;5;621;4880;1885;1885;175;1710;н/д;5;95;296;8,3;12,8;4,6;АКПП;Полный;Обычный;Заднего вида;Передние;Есть
https://autoreview.ru/images/Article/1681/Article_168113_860_575.jpg;5185000;Lexus;GX 460;Япония;Япония;Premium;Внедорожник;5;621;4880;1885;1885;175;1710;н/д;5;95;296;8,3;12,8;4,6;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://autoreview.ru/images/Article/1681/Article_168113_860_575.jpg;5288000;Lexus;GX 460;Япония;Япония;Premium Sport;Внедорожник;5;621;4880;1885;1885;175;1710;н/д;5;95;296;8,3;12,8;4,6;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/img5/catalog/photos/fullsize/lexus/lx450d/lexus_lx450d_258106.jpg;6665000;Lexus;LX 450d;Япония;Япония;Executive;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;ДТ;272;8,6;9,5;4,5;АКПП;Полный;Обычный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/img5/catalog/photos/fullsize/lexus/lx450d/lexus_lx450d_258106.jpg;6947000;Lexus;LX 450d;Япония;Япония;Executive 2;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;ДТ;272;8,6;9,5;4,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/img5/catalog/photos/fullsize/lexus/lx450d/lexus_lx450d_258106.jpg;7434000;Lexus;LX 450d;Япония;Япония;Black vision;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;ДТ;272;8,6;9,5;4,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://avtonovostidnya.ru/wp-content/uploads/2018/11/Lexus-LX570-Inspiration-Series.jpg;6955000;Lexus;LX 570;Япония;Япония;Premium+;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;92;367;7,7;14,4;5,7;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://avtonovostidnya.ru/wp-content/uploads/2018/11/Lexus-LX570-Inspiration-Series.jpg;7491000;Lexus;LX 570;Япония;Япония;Luxury 21+;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;92;367;7,7;14,4;5,7;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://avtonovostidnya.ru/wp-content/uploads/2018/11/Lexus-LX570-Inspiration-Series.jpg;7519000;Lexus;LX 570;Япония;Япония;Luxury 8S+;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;92;367;7,7;14,4;5,7;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://avtonovostidnya.ru/wp-content/uploads/2018/11/Lexus-LX570-Inspiration-Series.jpg;8340000;Lexus;LX 570;Япония;Япония;Black vision;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;92;367;7,7;14,4;5,7;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://avtonovostidnya.ru/wp-content/uploads/2018/11/Lexus-LX570-Inspiration-Series.jpg;7806000;Lexus;LX 570;Япония;Япония;Superior;Внедорожник;5;701;5065;1980;1910;225;1685;н/д;5;92;367;7,7;14,4;5,7;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://lexus-astrakhan.ru/images/0/common/ng-es/NG-ES200-view01.png;2599000;Lexus;ES 200;Япония;Япония;Comfort;Седан;5;420;4975;1865;1445;153;1292;5;4;95;150;12,2;7,1;2;АКПП;Передний;Обычный;Заднего вида;Передние;Нет
https://automobili.ru/upload/iblock/7cb/7cbd36c4905b943ae0b34f1d2d8e3c57.jpg;2941000;Lexus;ES 250;Япония;Япония;Comfort;Седан;5;420;4975;1865;1445;154;1291;5;4;95;200;9,1;6,6;2,5;АКПП;Передний;Обычный;Заднего вида;Передние;Нет
https://automobili.ru/upload/iblock/7cb/7cbd36c4905b943ae0b34f1d2d8e3c57.jpg;3183000;Lexus;ES 250;Япония;Япония;F Sport;Седан;5;420;4975;1865;1445;154;1291;5;4;95;200;9,1;6,6;2,5;АКПП;Передний;Обычный;Заднего вида;Передние;Нет
https://automobili.ru/upload/iblock/7cb/7cbd36c4905b943ae0b34f1d2d8e3c57.jpg;3322000;Lexus;ES 250;Япония;Япония;Executive;Седан;5;420;4975;1865;1445;154;1291;5;4;95;200;9,1;6,6;2,5;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://automobili.ru/upload/iblock/7cb/7cbd36c4905b943ae0b34f1d2d8e3c57.jpg;3540000;Lexus;ES 250;Япония;Япония;Premium;Седан;5;420;4975;1865;1445;154;1291;5;4;95;200;9,1;6,6;2,5;АКПП;Передний;Адаптивный;Круговой обзор;Передние;Есть
https://automobili.ru/upload/iblock/7cb/7cbd36c4905b943ae0b34f1d2d8e3c57.jpg;4024000;Lexus;ES 250;Япония;Япония;Luxury;Седан;5;420;4975;1865;1445;154;1291;5;4;95;200;9,1;6,6;2,5;АКПП;Передний;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24220/c/photos/fullsize/lexus/es350/lexus_es350_809313.jpg;3959000;Lexus;ES 350;Япония;Япония;F Sport;Седан;5;420;4975;1865;1445;150;1295;5;4;95;249;7,9;8,8;3,5;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://s.auto.drom.ru/i24220/c/photos/fullsize/lexus/es350/lexus_es350_809313.jpg;4405000;Lexus;ES 350;Япония;Япония;Luxury;Седан;5;420;4975;1865;1445;150;1295;5;4;95;249;7,9;8,8;3,5;АКПП;Передний;Адаптивный;Круговой обзор;Все;Есть
https://auto.ironhorse.ru/wp-content/uploads/2017/01/LS5.jpg;6245000;Lexus;LS 350;Япония;Япония;Comfort;Седан;5;480;5235;1900;1450;169;1281;н/д;4;95;315;6,5;9,6;3,5;АКПП;Задний;Адаптивный;Заднего вида;Передние;Есть
https://auto.ironhorse.ru/wp-content/uploads/2017/01/LS5.jpg;7208000;Lexus;LS 350;Япония;Япония;Executive;Седан;5;480;5235;1900;1450;169;1281;н/д;4;95;315;6,5;9,6;3,5;АКПП;Задний;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24216/c/photos/fullsize/lexus/ls500/lexus_ls500_772670.jpg;8546000;Lexus;LS 500 AWD;Япония;Япония;F Sport;Седан;5;480;5235;1900;1460;151;1309;н/д;4;95;421;4,9;9,9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24216/c/photos/fullsize/lexus/ls500/lexus_ls500_772670.jpg;8581000;Lexus;LS 500 AWD;Япония;Япония;Executive;Седан;5;480;5235;1900;1460;151;1309;н/д;4;95;421;4,9;9,9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24216/c/photos/fullsize/lexus/ls500/lexus_ls500_772670.jpg;9094000;Lexus;LS 500 AWD;Япония;Япония;Premium;Седан;5;480;5235;1900;1460;151;1309;н/д;4;95;421;4,9;9,9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24216/c/photos/fullsize/lexus/ls500/lexus_ls500_772670.jpg;9209000;Lexus;LS 500 AWD;Япония;Япония;Premium 2;Седан;5;480;5235;1900;1460;151;1309;н/д;4;95;421;4,9;9,9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24216/c/photos/fullsize/lexus/ls500/lexus_ls500_772670.jpg;9594000;Lexus;LS 500 AWD;Япония;Япония;Luxury 2;Седан;5;480;5235;1900;1460;151;1309;н/д;4;95;421;4,9;9,9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24216/c/photos/fullsize/lexus/ls500/lexus_ls500_772670.jpg;9661000;Lexus;LS 500 AWD;Япония;Япония;Luxury;Седан;5;480;5235;1900;1460;151;1309;н/д;4;95;421;4,9;9,9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://s.auto.drom.ru/i24216/c/photos/fullsize/lexus/ls500/lexus_ls500_772670.jpg;10369000;Lexus;LS 500 AWD;Япония;Япония;Luxury+;Седан;5;480;5235;1900;1460;151;1309;н/д;4;95;421;4,9;9,9;3,5;АКПП;Полный;Адаптивный;Круговой обзор;Все;Есть
https://lexusenthusiast.com/images/weblog/18-08-22-lexus-lc-f-drive.jpg;8580000;Lexus;LC 500;Япония;Япония;Sport+;Купе;4;197;4770;1920;1345;133;1212;н/д;2;95;477;4,7;11,5;5;АКПП;Задний;Нет;Заднего вида;Передние;Есть
https://s.auto.drom.ru/i24219/c/photos/fullsize/lexus/ux200/lexus_ux200_796327.jpg;2099000;Lexus;UX 200;Япония;Япония;#live;Кроссовер;5;272;4495;1840;1540;160;1380;5;5;95;150;9,2;5,8;2;Вариатор;Передний;Обычный;Нет;Передние;Нет
https://s.auto.drom.ru/i24219/c/photos/fullsize/lexus/ux200/lexus_ux200_796327.jpg;2488000;Lexus;UX 200;Япония;Япония;#enjoy;Кроссовер;5;272;4495;1840;1540;160;1380;5;5;95;150;9,2;5,8;2;Вариатор;Передний;Обычный;Заднего вида;Передние;Есть
https://s.auto.drom.ru/i24219/c/photos/fullsize/lexus/ux200/lexus_ux200_796327.jpg;2915000;Lexus;UX 200;Япония;Япония;#discover;Кроссовер;5;272;4495;1840;1540;160;1380;5;5;95;150;9,2;5,8;2;Вариатор;Передний;Обычный;Заднего вида;Передние;Есть
https://s.auto.drom.ru/i24219/c/photos/fullsize/lexus/ux200/lexus_ux200_796327.jpg;2735000;Lexus;UX 200;Япония;Япония;#FSport;Кроссовер;5;272;4495;1840;1540;160;1380;5;5;95;150;9,2;5,8;2;Вариатор;Передний;Обычный;Заднего вида;Передние;Есть
https://topgearrussia.ru/data/topgear/preview/2019-04/25/image-5031-1556211476-640x400.jpg;2629000;Lexus;UX 250h;Япония;Япония;#enjoy;Кроссовер;5;272;4495;1840;1540;160;1380;5;5;95;178;8,7;4,4;2;Вариатор;Полный;Обычный;Заднего вида;Передние;Есть
https://topgearrussia.ru/data/topgear/preview/2019-04/25/image-5031-1556211476-640x400.jpg;3180000;Lexus;UX 250h;Япония;Япония;#FSport;Кроссовер;5;272;4495;1840;1540;160;1380;5;5;95;178;8,7;4,4;2;Вариатор;Полный;Обычный;Заднего вида;Передние;Есть
https://topgearrussia.ru/data/topgear/preview/2019-04/25/image-5031-1556211476-640x400.jpg;3817000;Lexus;UX 250h;Япония;Япония;#feel;Кроссовер;5;272;4495;1840;1540;160;1380;5;5;95;178;8,7;4,4;2;Вариатор;Полный;Адаптивный;Круговой обзор;Передние;Есть
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;709900;KIA;Picanto;Южная корея;Россия;Classic 1.0;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;67;14,3;4,4;1;МКПП;Передний;Нет;Нет;Нет;Нет
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;809900;KIA;Picanto;Южная корея;Россия;Classic 1.2;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;84;13,7;5,4;1,2;АКПП;Передний;Нет;Нет;Нет;Нет
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;794900;KIA;Picanto;Южная корея;Россия;Comfort 1.0;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;67;14,3;4,4;1;МКПП;Передний;Нет;Нет;Передние;Есть
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;834900;KIA;Picanto;Южная корея;Россия;Comfort 1.2;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;84;13,7;5,4;1,2;АКПП;Передний;Нет;Нет;Передние;Есть
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;914900;KIA;Picanto;Южная корея;Россия;Luxe;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;84;13,7;5,4;1,2;АКПП;Передний;Обычный;Нет;Передние;Есть
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;959900;KIA;Picanto;Южная корея;Россия;X-Line;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;84;13,7;5,4;1,2;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;969900;KIA;Picanto;Южная корея;Россия;Prestige;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;84;13,7;5,4;1,2;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://upload.wikimedia.org/wikipedia/commons/b/be/2017_Kia_Picanto_GT-Line_S_1.2_Front.jpg;1014900;KIA;Picanto;Южная корея;Россия;GT Line;Хетчбэк;5;255;3595;1595;1495;161;1334;3;5;95;84;13,7;5,4;1,2;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;794900;KIA;Rio;Южная корея;Россия;Classic;Седан;5;480;4400;1740;1470;160;1310;3;4;92;100;12,2;5,7;1,4;МКПП;Передний;Нет;Нет;Нет;Нет
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;829900;KIA;Rio;Южная корея;Россия;Classic Audio;Седан;5;480;4400;1740;1470;160;1310;3;4;92;100;12,2;5,7;1,4;МКПП;Передний;Нет;Нет;Передние;Нет
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;854900;KIA;Rio;Южная корея;Россия;Comfort 1.4 МКПП;Седан;5;480;4400;1740;1470;160;1310;3;4;92;100;12,2;5,7;1,4;МКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;879900;KIA;Rio;Южная корея;Россия;Comfort 1.6 МКПП;Седан;5;480;4400;1740;1470;160;1310;3;4;92;123;10,3;6;1,6;МКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;894900;KIA;Rio;Южная корея;Россия;Comfort 1.4 АКПП;Седан;5;480;4400;1740;1470;160;1310;3;4;92;100;12,9;6,4;1,4;АКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;919900;KIA;Rio;Южная корея;Россия;Comfort 1.6 АКПП;Седан;5;480;4400;1740;1470;160;1310;3;4;92;123;11,2;6,6;1,6;АКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;904900;KIA;Rio;Южная корея;Россия;Luxe МКПП;Седан;5;480;4400;1740;1470;160;1310;3;4;92;123;10,3;6;1,6;МКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;944900;KIA;Rio;Южная корея;Россия;Luxe АКПП;Седан;5;480;4400;1740;1470;160;1310;3;4;92;123;11,2;6,6;1,6;АКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;1044900;KIA;Rio;Южная корея;Россия;Prestige;Седан;5;480;4400;1740;1470;160;1310;3;4;92;123;11,2;6,6;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.avtogermes.ru/i/kiario2017-fiery-red-r4r.png;1104900;KIA;Rio;Южная корея;Россия;Premium;Седан;5;480;4400;1740;1470;160;1310;3;4;92;123;11,2;6,6;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;909900;KIA;Rio X-Line;Южная корея;Россия;Comfort 1.4 МКПП;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;100;12,6;5,9;1,4;МКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;934900;KIA;Rio X-Line;Южная корея;Россия;Comfort 1.6 МКПП;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;123;10,7;6,6;1,6;МКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;949900;KIA;Rio X-Line;Южная корея;Россия;Comfort 1.4 АКПП;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;100;13,4;6,6;1,4;АКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;974900;KIA;Rio X-Line;Южная корея;Россия;Comfort 1.6 АКПП;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;123;11,6;6,8;1,6;АКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;959900;KIA;Rio X-Line;Южная корея;Россия;Luxe 1.6 МКПП;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;123;10,7;6,6;1,6;МКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;999900;KIA;Rio X-Line;Южная корея;Россия;Luxe 1.6 АКПП;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;123;11,6;6,8;1,6;АКПП;Передний;Нет;Нет;Передние;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;1099900;KIA;Rio X-Line;Южная корея;Россия;Prestige;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;123;11,6;6,8;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.avtogermes.ru/i/rio-xline-sunset-orange-sn4.png;1159900;KIA;Rio X-Line;Южная корея;Россия;Premium;Хетчбэк;5;390;4240;1740;1510;195;1315;3;5;92;123;11,6;6,8;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.avtogermes.ru/i/ceed2018_Blue_Flame_B3L.png;1154900;KIA;Ceed;Южная корея;Россия;Comfort МКПП;Хетчбэк;5;395;4310;1800;1447;150;1297;4;5;92;128;10,5;6,8;1,6;МКПП;Передний;Обычный;Нет;Передние;Есть
https://www.avtogermes.ru/i/ceed2018_Blue_Flame_B3L.png;1194900;KIA;Ceed;Южная корея;Россия;Comfort АКПП;Хетчбэк;5;395;4310;1800;1447;150;1297;4;5;92;128;11,5;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://www.avtogermes.ru/i/ceed2018_Blue_Flame_B3L.png;1252900;KIA;Ceed;Южная корея;Россия;Luxe;Хетчбэк;5;395;4310;1800;1447;150;1297;4;5;92;128;11,5;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://www.avtogermes.ru/i/ceed2018_Blue_Flame_B3L.png;1329900;KIA;Ceed;Южная корея;Россия;Prestige;Хетчбэк;5;395;4310;1800;1447;150;1297;4;5;92;128;11,5;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.avtogermes.ru/i/ceed2018_Blue_Flame_B3L.png;1449900;KIA;Ceed;Южная корея;Россия;Premium 1.6;Хетчбэк;5;395;4310;1800;1447;150;1297;4;5;92;128;11,5;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.avtogermes.ru/i/ceed2018_Blue_Flame_B3L.png;1519900;KIA;Ceed;Южная корея;Россия;Premium 1.4;Хетчбэк;5;395;4310;1800;1447;150;1297;4;5;95;140;9,2;6,1;1,4;РКПП;Передний;Обычный;Заднего вида;Все;Есть
https://www.avtogermes.ru/i/ceed2018_Blue_Flame_B3L.png;1639900;KIA;Ceed;Южная корея;Россия;Premium+;Хетчбэк;5;395;4310;1800;1447;150;1297;4;5;95;140;9,2;6,1;1,4;РКПП;Передний;Адаптивный;Заднего вида;Все;Есть
https://autoreview.ru/images/Article/1668/Article_166898_860_575.jpg;1194900;KIA;Ceed SW;Южная корея;Россия;Comfort МКПП;Универсал;5;625;4600;1800;1475;150;1325;4;5;92;128;10,8;6,8;1,6;МКПП;Передний;Обычный;Нет;Передние;Есть
https://autoreview.ru/images/Article/1668/Article_166898_860_575.jpg;1234900;KIA;Ceed SW;Южная корея;Россия;Comfort АКПП;Универсал;5;625;4600;1800;1475;150;1325;4;5;92;128;11,8;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://autoreview.ru/images/Article/1668/Article_166898_860_575.jpg;1294900;KIA;Ceed SW;Южная корея;Россия;Luxe;Универсал;5;625;4600;1800;1475;150;1325;4;5;92;128;11,8;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Передние;Есть
https://autoreview.ru/images/Article/1668/Article_166898_860_575.jpg;1379900;KIA;Ceed SW;Южная корея;Россия;Prestige;Универсал;5;625;4600;1800;1475;150;1325;4;5;92;128;11,8;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://autoreview.ru/images/Article/1668/Article_166898_860_575.jpg;1519900;KIA;Ceed SW;Южная корея;Россия;Premium 1.6;Универсал;5;625;4600;1800;1475;150;1325;4;5;92;128;11,8;7,3;1,6;АКПП;Передний;Обычный;Заднего вида;Все;Есть
https://autoreview.ru/images/Article/1668/Article_166898_860_575.jpg;1589900;KIA;Ceed SW;Южная корея;Россия;Premium 1.4;Универсал;5;625;4600;1800;1475;150;1325;4;5;95;140;9,4;6,1;1,4;РКПП;Передний;Обычный;Заднего вида;Все;Есть
https://autoreview.ru/images/Article/1668/Article_166898_860_575.jpg;1709900;KIA;Ceed SW;Южная корея;Россия;Premium+;Универсал;5;625;4600;1800;1475;150;1325;4;5;95;140;9,4;6,1;1,4;РКПП;Передний;Адаптивный;Заднего вида;Все;Есть
https://autoreview.ru/images/Article/1665/Article_166534_860_575.jpg;1584900;KIA;ProCeed;Южная корея;Россия;GT Line;Универсал;5;594;4605;1800;1437;150;1287;н/д;5;95;140;9,4;6,1;1,4;РКПП;Передний;Обычный;Заднего вида;Все;Есть
https://autoreview.ru/images/Article/1665/Article_166534_860_575.jpg;2044900;KIA;ProCeed;Южная корея;Россия;GT;Универсал;5;594;4605;1800;1437;150;1287;н/д;6;95;200;7,5;7;1,6;РКПП;Передний;Адаптивный;Заднего вида;Все;Есть
https://autoreview.ru/images/gallery/%D0%9D%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/2018/September/11/kia-cerato-classic.jpg;1034900;KIA;Cerato Classic;Южная корея;Россия;Comfort МКПП;Седан;5;482;4560;1780;1445;150;1295;н/д;4;95;130;10,1;6,7;1,6;МКПП;Передний;Нет;Нет;Передние;Нет
https://autoreview.ru/images/gallery/%D0%9D%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/2018/September/11/kia-cerato-classic.jpg;1079900;KIA;Cerato Classic;Южная корея;Россия;Comfort АКПП;Седан;5;482;4560;1780;1445;150;1295;н/д;4;95;130;11,6;7;1,6;АКПП;Передний;Обычный;Нет;Передние;Нет
https://autoreview.ru/images/gallery/%D0%9D%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/2018/September/11/kia-cerato-classic.jpg;1079900;KIA;Cerato Classic;Южная корея;Россия;Luxe МКПП;Седан;5;482;4560;1780;1445;150;1295;н/д;4;95;130;10,1;6,7;1,6;МКПП;Передний;Обычный;Нет;Передние;Есть
https://autoreview.ru/images/gallery/%D0%9D%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/2018/September/11/kia-cerato-classic.jpg;1119900;KIA;Cerato Classic;Южная корея;Россия;Luxe АКПП 1.6;Седан;5;482;4560;1780;1445;150;1295;н/д;4;95;130;11,6;7;1,6;АКПП;Передний;Обычный;Нет;Передние;Есть
